datetime,SC1,SC2,SC3,SC4,SC5
2019-08-29 11:00:00,122.47,569.6,1127.76,1626.7,1670.01
2019-08-29 13:00:00,96.94,627.14,1323.89,1416.08,2263.52
2019-08-29 15:00:00,81.34,512.94,987.3,1121.53,1877.34
2019-08-29 17:00:00,114.97,1049.24,1226.67,1392.72,2113.84
2019-08-29 19:00:00,76.56,551.14,1128.28,1474.8,1880.49
2019-08-29 21:00:00,65.25,536.32,959.4,1273.04,1747.98
2019-08-29 23:00:00,114.44,540.26,956.91,1275.24,3149.66
2019-08-30 05:00:00,119.46,499.56,837.47,1172.67,1415.89
2019-08-30 07:00:00,110.97,449.02,728.68,1008.56,1130.02
2019-08-30 09:00:00,172.12,543.77,738.24,836.0,1007.22
2019-08-30 11:00:00,157.64,394.63,603.88,787.14,931.38
2019-08-30 13:00:00,109.06,369.13,510.63,626.06,950.43
2019-08-30 15:00:00,78.93,232.15,368.23,549.06,1311.09
2019-08-30 17:00:00,58.11,175.75,271.16,449.52,1104.14
2019-08-30 19:00:00,54.12,175.88,297.4,510.36,961.53
2019-08-30 21:00:00,48.16,177.2,322.62,654.12,1234.05
2019-08-30 23:00:00,49.23,186.01,338.96,684.94,1259.25
2019-08-31 01:00:00,50.24,211.3,381.99,695.36,1219.01
2019-08-31 03:00:00,54.93,227.91,454.46,750.51,1243.3
2019-08-31 05:00:00,62.92,272.19,529.43,737.39,1182.78
2019-08-31 07:00:00,66.09,336.05,558.84,755.96,1157.4
2019-08-31 09:00:00,81.0,411.15,697.22,959.37,1418.8
2019-08-31 11:00:00,79.13,521.01,789.68,966.87,1305.68
2019-08-31 13:00:00,85.07,505.47,799.09,1043.65,1418.17
2019-08-31 15:00:00,85.77,481.02,786.91,1125.24,1513.63
2019-08-31 17:00:00,89.16,511.63,875.6,1162.9,1636.7
2019-08-31 19:00:00,86.24,554.37,984.56,1258.16,2017.97
2019-08-31 21:00:00,86.46,484.63,851.49,1286.57,1823.47
2019-08-31 23:00:00,103.12,417.69,715.67,1119.06,1517.93
2019-09-01 01:00:00,122.75,415.01,662.28,965.86,1310.97
2019-09-01 03:00:00,233.43,485.88,655.57,920.71,1189.22
2019-09-01 05:00:00,186.59,495.72,666.66,859.14,1008.3
2019-09-01 07:00:00,162.84,494.46,742.09,898.61,1051.9
2019-09-01 09:00:00,124.53,344.93,606.1,824.39,1108.31
2019-09-01 11:00:00,94.28,389.09,688.81,941.26,1143.99
2019-09-01 13:00:00,89.38,360.5,725.34,1033.13,1257.26
2019-09-01 15:00:00,79.34,360.56,643.09,953.88,1274.82
2019-09-01 17:00:00,84.82,358.49,676.71,1025.08,1386.05
2019-09-01 19:00:00,94.0,366.48,656.99,996.29,1474.2
2019-09-01 21:00:00,82.38,322.61,680.44,1013.71,1429.45
2019-09-01 23:00:00,69.44,342.52,769.38,1190.18,1550.95
2019-09-02 01:00:00,83.98,401.98,845.62,1271.91,1728.39
2019-09-02 03:00:00,84.69,400.89,781.8,1068.86,1518.63
2019-09-02 05:00:00,94.11,389.95,703.56,938.05,1228.86
2019-09-02 07:00:00,115.08,421.59,676.48,869.82,1118.99
2019-09-02 09:00:00,127.53,470.17,715.68,891.74,1116.59
2019-09-02 11:00:00,118.6,479.04,711.38,740.97,1011.75
2019-09-02 13:00:00,31.82,131.4,261.57,367.55,468.86
2019-09-02 15:00:00,32.96,151.37,144.15,245.88,524.14
2019-09-02 17:00:00,39.03,145.12,200.2,303.13,995.96
2019-09-02 19:00:00,39.39,147.19,240.06,434.33,1073.84
2019-09-02 21:00:00,47.22,163.9,256.58,490.06,1062.87
2019-09-02 23:00:00,41.15,175.67,328.83,584.67,1209.84
2019-09-03 01:00:00,39.58,169.32,371.4,710.16,1328.77
2019-09-03 03:00:00,34.61,159.62,333.85,625.74,1287.79
2019-09-03 05:00:00,32.16,158.83,283.24,539.93,1126.59
2019-09-03 07:00:00,25.85,182.51,246.41,378.47,828.88
2019-09-03 09:00:00,33.94,177.02,290.62,527.91,1077.52
2019-09-03 11:00:00,27.67,187.91,350.35,553.61,1030.34
2019-09-03 13:00:00,19.61,224.19,400.1,573.77,1032.49
2019-09-03 15:00:00,20.69,243.95,437.06,647.3,1144.03
2019-09-03 17:00:00,19.18,262.19,521.47,739.46,1249.55
2019-09-03 19:00:00,20.63,176.86,340.98,610.25,1300.12
2019-09-03 21:00:00,23.8,142.72,283.23,672.76,1306.75
2019-09-03 23:00:00,34.94,144.87,227.74,416.46,1002.75
2019-09-04 01:00:00,31.0,162.32,248.97,443.42,893.35
2019-09-04 03:00:00,31.4,172.78,274.23,426.13,859.14
2019-09-04 05:00:00,37.87,239.61,329.26,390.96,821.04
2019-09-04 07:00:00,51.78,251.53,359.43,451.57,809.28
2019-09-04 09:00:00,55.33,267.89,264.43,323.79,648.68
2019-09-04 11:00:00,31.15,167.7,216.94,320.48,694.33
2019-09-04 13:00:00,10.54,113.3,169.44,231.2,488.09
2019-09-04 15:00:00,6.86,86.31,142.51,226.26,447.63
2019-09-04 19:00:00,7.87,82.38,130.28,277.08,429.99
2019-09-04 21:00:00,8.54,88.33,136.88,276.7,534.34
2019-09-04 23:00:00,12.34,77.87,145.92,369.83,592.38
2019-09-05 01:00:00,31.19,92.53,166.89,343.9,1172.35
2019-09-05 03:00:00,24.01,141.35,256.11,568.84,926.38
2019-09-05 07:00:00,87.91,264.98,332.81,431.84,750.14
2019-09-05 09:00:00,79.84,298.78,388.68,446.11,797.02
2019-09-05 11:00:00,91.69,406.89,588.85,695.06,928.35
2019-09-05 13:00:00,93.7,408.5,569.2,751.5,1077.17
2019-09-05 15:00:00,81.13,361.69,481.68,626.66,978.53
2019-09-05 19:00:00,63.12,193.18,281.57,376.91,589.5
2019-09-05 21:00:00,48.59,182.61,241.68,340.78,610.07
2019-09-05 23:00:00,48.21,159.81,221.95,308.96,567.82
2019-09-06 01:00:00,46.45,128.01,184.06,265.78,546.72
2019-09-06 03:00:00,28.71,115.27,182.25,267.07,569.77
2019-09-06 05:00:00,29.2,116.34,178.68,276.75,686.79
2019-09-06 09:00:00,21.69,106.47,130.61,221.24,597.32
2019-09-06 13:00:00,9.81,71.47,111.46,146.57,343.18
2019-09-06 21:00:00,13.14,53.25,105.06,241.53,689.65
2019-09-06 23:00:00,11.8,69.63,145.16,306.47,964.51
2019-09-07 01:00:00,20.56,95.59,156.56,341.77,945.59
2019-09-07 05:00:00,14.41,101.98,238.11,546.74,1090.13
2019-09-07 07:00:00,14.82,104.39,225.04,523.73,991.03
2019-09-07 09:00:00,11.98,129.93,235.84,383.04,841.7
2019-09-07 11:00:00,20.77,94.9,133.36,146.81,299.01
2019-09-07 13:00:00,21.16,151.3,247.68,372.89,955.25
2019-09-07 15:00:00,25.45,139.79,230.31,338.84,823.67
2019-09-07 17:00:00,21.15,120.31,238.34,378.0,812.62
2019-09-07 19:00:00,19.05,208.04,259.29,375.69,896.14
2019-09-07 21:00:00,51.2,242.91,360.31,516.72,1022.28
2019-09-07 23:00:00,52.12,275.36,401.87,620.16,1237.77
2019-09-08 01:00:00,51.01,272.63,442.57,750.2,1464.91
2019-09-08 03:00:00,45.09,272.96,471.42,819.41,1527.73
2019-09-08 05:00:00,36.05,277.71,498.08,807.42,1460.25
2019-09-08 07:00:00,36.42,264.64,496.59,848.59,1426.1
2019-09-08 09:00:00,36.8,266.52,505.2,750.44,1261.91
2019-09-08 11:00:00,37.3,265.71,496.99,697.55,1192.55
2019-09-08 13:00:00,39.09,259.58,445.65,674.32,1157.81
2019-09-08 15:00:00,40.99,256.17,442.19,757.65,1330.47
2019-09-08 17:00:00,101.75,522.06,606.87,841.99,1417.14
2019-09-08 19:00:00,36.5,232.64,494.88,898.44,1258.24
2019-09-08 21:00:00,37.86,229.93,442.38,742.78,1218.37
2019-09-08 23:00:00,37.88,262.73,488.85,742.63,1241.65
2019-09-09 01:00:00,39.14,259.86,475.6,745.45,1181.99
2019-09-09 05:00:00,53.45,310.01,606.24,904.66,1361.86
2019-09-09 07:00:00,66.48,379.66,717.38,1074.69,1509.18
2019-09-09 09:00:00,82.67,429.86,766.21,1082.4,1558.32
2019-09-09 11:00:00,92.09,418.78,641.62,918.1,1328.06
2019-09-09 13:00:00,104.78,453.34,716.9,952.4,1218.45
2019-09-09 15:00:00,153.82,508.19,797.61,952.46,1145.7
2019-09-09 17:00:00,174.32,452.61,637.15,815.68,1098.98
2019-09-09 23:00:00,189.01,529.81,630.16,786.32,942.26
2019-09-10 01:00:00,234.46,484.56,596.14,701.01,996.8
2019-09-10 03:00:00,151.44,397.27,599.63,708.46,806.07
2019-09-10 05:00:00,143.17,390.31,574.96,641.87,804.66
2019-09-10 07:00:00,165.68,461.6,595.55,705.54,934.59
2019-09-10 09:00:00,256.88,804.94,1028.5,1095.65,1430.08
2019-09-10 11:00:00,262.62,826.27,1255.46,1542.82,1614.84
2019-09-10 13:00:00,268.45,864.09,1403.81,1729.88,1769.31
2019-09-10 15:00:00,271.69,890.71,1383.15,1634.45,1826.68
2019-09-10 17:00:00,321.37,1378.83,2106.46,2384.09,2368.22
2019-09-10 19:00:00,337.22,1017.08,2273.94,3558.7,5084.88
2019-09-11 01:00:00,231.29,775.94,1218.83,1571.89,1995.39
2019-09-11 03:00:00,270.99,718.56,1122.53,1522.91,2801.76
2019-09-11 11:00:00,69.22,287.13,390.54,494.98,685.52
2019-09-11 13:00:00,91.16,323.02,395.41,460.53,650.5
2019-09-11 15:00:00,42.44,169.3,282.51,283.1,369.04
2019-09-11 17:00:00,43.7,110.1,154.51,399.99,664.26
2019-09-11 19:00:00,125.38,415.11,524.39,620.58,760.2
2019-09-11 21:00:00,73.65,296.22,425.39,520.83,676.13
2019-09-11 23:00:00,68.78,282.21,404.22,494.44,719.67
2019-09-12 01:00:00,63.75,333.83,422.01,524.53,725.61
2019-09-12 03:00:00,81.97,385.5,493.53,556.66,733.55
2019-09-12 05:00:00,88.86,434.27,624.4,699.42,879.32
2019-09-12 07:00:00,76.24,294.97,391.4,476.31,724.77
2019-09-12 09:00:00,66.19,247.81,333.08,399.69,659.67
2019-09-12 11:00:00,35.73,119.92,206.79,307.53,605.83
2019-09-12 13:00:00,24.42,116.52,176.71,215.62,332.01
2019-09-12 15:00:00,13.02,130.25,239.59,315.95,517.43
2019-09-12 17:00:00,13.87,133.65,273.6,380.16,616.94
2019-09-12 19:00:00,18.7,138.76,259.34,501.45,971.49
2019-09-12 21:00:00,17.33,111.84,266.7,488.34,907.06
2019-09-12 23:00:00,16.04,121.4,203.16,377.4,978.1
2019-09-13 03:00:00,11.84,84.36,144.81,289.96,766.44
2019-09-13 05:00:00,8.54,82.19,169.62,218.92,663.16
2019-09-13 07:00:00,9.46,71.73,125.71,187.16,509.78
2019-09-13 09:00:00,9.23,80.83,136.48,198.75,474.98
2019-09-13 11:00:00,13.38,75.7,142.23,175.8,285.82
2019-09-13 13:00:00,12.32,69.91,117.23,147.27,313.89
2019-09-13 15:00:00,11.82,67.52,108.73,163.73,315.07
2019-09-13 17:00:00,6.82,53.55,78.9,121.52,216.85
2019-09-13 19:00:00,5.92,36.93,58.36,82.81,188.25
2019-09-13 21:00:00,4.18,33.94,51.22,68.24,198.58
2019-09-14 01:00:00,6.32,48.63,62.74,81.26,289.84
2019-09-14 05:00:00,14.01,60.66,76.53,92.56,226.81
2019-09-14 09:00:00,12.74,45.29,71.57,81.65,214.25
2019-09-14 11:00:00,10.09,38.86,43.72,61.83,127.61
2019-09-14 15:00:00,4.94,37.52,49.05,60.61,146.54
2019-09-14 17:00:00,5.09,35.07,69.69,97.46,277.7
2019-09-14 19:00:00,9.79,39.24,80.47,160.39,369.2
2019-09-14 23:00:00,10.74,71.89,115.13,200.88,671.32
2019-09-15 01:00:00,14.31,85.06,120.88,284.47,669.14
2019-09-15 03:00:00,8.08,54.53,136.95,239.43,636.67
2019-09-15 07:00:00,1.83,31.64,73.75,91.01,200.4
2019-09-15 11:00:00,13.65,93.84,119.56,121.55,464.62
2019-09-15 13:00:00,7.65,84.97,142.84,215.88,349.57
2019-09-16 01:00:00,2.5,26.6,56.98,81.85,261.74
2019-09-16 03:00:00,2.37,41.67,59.27,84.87,337.69
2019-09-16 11:00:00,47.34,155.86,220.0,270.35,532.9
2019-09-16 13:00:00,32.89,157.38,238.34,293.57,641.27
2019-09-16 15:00:00,39.62,180.5,154.88,201.56,467.05
2019-09-16 17:00:00,46.09,111.16,137.7,142.22,219.42
2019-09-16 19:00:00,44.52,95.75,144.85,186.14,320.94
2019-09-16 21:00:00,76.94,144.88,167.82,314.53,515.81
2019-09-16 23:00:00,91.54,169.87,220.94,273.9,576.59
2019-09-17 01:00:00,43.05,138.32,179.24,255.93,545.08
2019-09-17 03:00:00,32.99,108.88,157.5,229.84,503.04
2019-09-17 05:00:00,26.34,95.24,146.46,233.11,479.36
2019-09-17 07:00:00,37.05,103.41,149.19,231.29,531.63
2019-09-17 09:00:00,31.27,104.28,162.46,256.78,541.59
2019-09-17 11:00:00,20.34,82.0,148.35,260.6,492.79
2019-09-17 13:00:00,24.46,76.91,128.49,241.93,364.89
2019-09-17 17:00:00,25.52,76.44,120.07,164.58,451.36
2019-09-17 21:00:00,27.48,85.75,118.86,192.53,621.19
2019-09-17 23:00:00,22.64,68.11,95.21,147.81,364.14
2019-09-18 01:00:00,17.0,67.64,99.64,152.74,366.09
2019-09-18 03:00:00,20.76,98.61,143.87,193.5,427.49
2019-09-18 05:00:00,23.89,94.19,135.57,193.12,464.33
2019-09-18 09:00:00,20.67,76.59,85.39,101.58,263.49
2019-09-18 11:00:00,34.61,83.34,110.47,116.09,178.45
2019-09-18 13:00:00,43.06,115.31,124.07,149.43,264.24
2019-09-18 15:00:00,35.27,89.19,125.24,151.57,250.59
2019-09-18 17:00:00,30.87,94.99,127.74,154.98,333.21
2019-09-18 19:00:00,28.38,94.25,126.78,162.18,345.0
2019-09-18 21:00:00,27.39,89.91,132.96,211.06,430.12
2019-09-18 23:00:00,27.2,118.62,168.37,223.06,491.99
2019-09-19 01:00:00,25.02,98.24,142.11,206.2,458.53
2019-09-19 03:00:00,33.32,89.52,139.25,243.76,563.36
2019-09-19 05:00:00,44.95,194.06,278.11,272.35,535.73
2019-09-19 07:00:00,25.71,94.85,136.82,164.44,271.06
2019-09-19 13:00:00,61.56,160.73,178.07,184.46,380.33
2019-09-19 15:00:00,29.01,107.91,137.82,187.17,307.98
2019-09-19 17:00:00,18.63,80.36,107.25,108.84,245.05
2019-09-19 19:00:00,13.07,59.72,92.02,133.68,300.83
2019-09-19 21:00:00,6.86,68.54,106.56,147.08,383.67
2019-09-19 23:00:00,10.79,67.55,107.11,136.37,457.9
2019-09-20 01:00:00,11.05,67.8,87.25,147.37,505.12
2019-09-20 05:00:00,9.63,57.22,76.38,112.75,445.75
2019-09-20 07:00:00,8.42,41.49,36.66,57.19,336.98
2019-09-20 09:00:00,6.38,31.08,56.97,62.62,196.0
2019-09-20 11:00:00,8.05,44.98,75.97,87.01,207.81
2019-09-20 17:00:00,11.64,91.06,135.44,201.36,730.21
2019-09-20 19:00:00,8.09,56.74,111.84,191.67,597.98
2019-09-20 21:00:00,8.63,55.45,95.26,210.62,493.52
2019-09-20 23:00:00,13.07,62.13,106.28,342.36,701.65
2019-09-21 01:00:00,42.64,195.93,424.96,594.2,940.33
2019-09-21 03:00:00,30.6,216.69,537.13,536.17,678.34
2019-09-21 05:00:00,49.58,191.74,291.84,283.93,529.5
2019-09-21 07:00:00,15.45,71.28,126.71,184.68,389.25
2019-09-21 09:00:00,14.57,63.53,87.47,116.63,433.2
2019-09-21 11:00:00,9.18,63.44,100.3,166.55,396.26
2019-09-21 17:00:00,16.89,94.5,149.75,200.43,407.43
2019-09-21 19:00:00,13.25,65.91,125.59,188.9,407.67
2019-09-21 21:00:00,15.07,62.42,124.89,186.51,548.86
2019-09-21 23:00:00,15.26,71.48,135.25,217.12,647.45
2019-09-22 01:00:00,11.48,84.88,137.44,241.03,761.98
2019-09-22 05:00:00,14.17,67.92,75.45,128.12,390.5
2019-09-22 07:00:00,10.34,33.53,56.55,92.92,180.06
2019-09-22 09:00:00,4.96,29.86,65.13,64.7,96.53
2019-09-22 11:00:00,9.11,35.62,66.63,81.52,122.7
2019-09-22 13:00:00,5.85,45.57,84.0,92.11,138.96
2019-09-22 15:00:00,9.38,48.97,86.69,99.91,152.42
2019-09-22 19:00:00,26.99,88.75,129.81,130.08,231.39
2019-09-22 21:00:00,25.27,96.88,110.46,156.39,267.01
2019-09-23 01:00:00,16.73,70.58,89.17,135.15,300.52
2019-09-23 03:00:00,17.03,79.77,124.11,159.59,453.2
2019-09-23 07:00:00,14.84,51.09,77.65,108.66,185.2
2019-09-23 13:00:00,20.43,89.61,107.57,123.59,233.52
2019-09-23 17:00:00,13.58,72.09,103.01,126.92,300.8
2019-09-23 19:00:00,17.34,88.19,138.41,213.09,470.19
2019-09-23 21:00:00,13.54,78.49,119.81,216.94,559.87
2019-09-23 23:00:00,13.8,70.2,111.05,180.35,519.23
2019-09-24 03:00:00,11.0,72.64,134.0,278.0,720.13
2019-09-24 05:00:00,42.46,107.61,219.13,390.45,1027.2
2019-09-24 07:00:00,29.86,110.82,134.29,229.44,632.05
2019-09-24 09:00:00,12.0,80.66,124.88,177.07,460.57
2019-09-24 11:00:00,18.31,90.66,149.08,221.95,532.09
2019-09-24 13:00:00,20.54,88.0,133.13,196.76,567.65
2019-09-24 15:00:00,13.36,88.94,140.17,204.44,561.75
2019-09-24 17:00:00,14.75,102.23,213.98,241.84,555.11
2019-09-24 19:00:00,19.77,119.11,228.05,369.96,826.75
2019-09-24 23:00:00,15.29,108.71,167.78,264.86,627.66
2019-09-25 01:00:00,14.71,93.18,213.32,399.58,667.82
2019-09-25 03:00:00,23.02,107.23,211.51,385.89,777.28
2019-09-25 05:00:00,58.5,151.33,214.14,653.63,1292.17
2019-09-25 07:00:00,29.66,173.23,297.13,405.19,892.64
2019-09-26 01:00:00,30.57,227.8,414.91,617.33,864.59
2019-09-26 03:00:00,25.53,186.94,378.6,574.59,871.59
2019-09-26 05:00:00,24.56,149.33,282.25,463.95,750.51
2019-09-26 07:00:00,18.9,129.75,195.5,326.62,596.64
2019-09-26 09:00:00,22.76,132.76,187.88,265.18,432.75
2019-09-26 11:00:00,24.05,133.81,217.31,339.8,500.65
2019-09-26 17:00:00,27.32,170.47,300.56,405.23,549.17
2019-09-26 19:00:00,28.68,172.88,318.77,455.06,712.87
2019-09-26 21:00:00,32.96,175.67,330.22,400.18,584.15
2019-09-26 23:00:00,32.81,186.88,317.82,417.14,576.7
2019-09-27 01:00:00,35.09,181.8,333.96,472.25,630.14
2019-09-27 03:00:00,40.7,202.25,354.94,548.02,735.75
2019-09-27 05:00:00,44.42,239.68,390.23,545.49,879.08
2019-09-27 07:00:00,27.87,179.22,325.02,300.28,465.92
2019-09-27 09:00:00,30.06,226.2,362.48,298.17,586.24
2019-09-27 11:00:00,24.37,110.41,213.92,280.88,396.47
2019-09-27 13:00:00,18.45,111.13,175.02,212.6,355.31
2019-09-27 15:00:00,23.39,96.12,165.19,223.59,488.87
2019-09-27 17:00:00,29.19,108.86,177.23,278.83,1030.87
2019-09-28 09:00:00,37.12,128.21,184.01,296.25,476.87
2019-09-28 11:00:00,28.52,100.94,129.51,241.53,435.49
2019-09-28 13:00:00,25.78,128.54,220.11,311.0,510.03
2019-09-28 15:00:00,52.73,268.84,432.12,541.44,750.37
2019-09-28 17:00:00,86.63,292.72,446.36,631.62,950.62
2019-09-28 19:00:00,79.63,283.59,457.86,670.64,1066.92
2019-09-28 21:00:00,77.75,277.38,469.11,764.37,1099.59
2019-09-28 23:00:00,132.66,359.6,596.32,872.72,1284.96
2019-09-29 01:00:00,210.81,481.43,708.61,973.86,1383.37
2019-09-29 03:00:00,207.98,569.4,728.09,1002.52,1314.61
2019-09-29 05:00:00,122.68,491.9,738.51,742.13,1015.83
2019-09-29 07:00:00,33.74,224.6,404.58,396.77,383.64
2019-09-29 11:00:00,16.51,139.18,277.72,368.13,597.98
2019-09-29 13:00:00,40.7,196.7,282.68,385.37,667.13
2019-09-29 15:00:00,61.55,272.85,395.59,500.59,702.7
2019-09-29 17:00:00,107.59,356.13,484.18,594.21,783.71
2019-09-29 19:00:00,143.8,385.54,512.01,647.6,770.45
2019-09-29 21:00:00,158.13,373.98,499.71,622.42,794.72
2019-09-29 23:00:00,113.83,373.86,500.14,648.47,778.08
2019-09-30 01:00:00,115.84,357.41,485.01,588.06,737.1
2019-09-30 03:00:00,95.83,255.96,409.15,551.97,718.16
2019-09-30 05:00:00,71.25,194.25,309.48,424.06,580.26
2019-09-30 07:00:00,92.27,141.3,182.16,263.81,474.77
2019-09-30 09:00:00,43.95,85.6,83.97,137.11,324.15
2019-09-30 11:00:00,16.17,69.95,102.34,150.41,338.54
2019-09-30 15:00:00,32.16,88.04,185.76,334.71,568.79
2019-09-30 17:00:00,42.06,108.14,167.61,258.48,607.23
2019-09-30 19:00:00,50.86,143.61,196.45,248.81,600.49
2019-09-30 21:00:00,107.0,181.11,190.76,313.12,635.27
2019-09-30 23:00:00,56.94,137.3,121.72,136.55,356.62
2019-10-01 01:00:00,28.21,67.92,92.25,118.27,343.05
2019-10-01 03:00:00,9.38,35.04,66.14,54.67,167.91
2019-10-01 05:00:00,3.29,24.88,30.65,33.68,36.05
2019-10-01 07:00:00,5.38,29.37,33.1,36.67,62.86
2019-10-01 11:00:00,5.75,42.79,126.02,129.44,255.37
2019-10-01 13:00:00,6.29,59.75,115.49,134.55,326.22
2019-10-01 19:00:00,2.88,39.3,66.22,89.5,197.76
2019-10-01 21:00:00,2.24,42.76,72.58,112.22,296.76
2019-10-01 23:00:00,9.16,58.72,84.28,124.2,413.43
2019-10-02 01:00:00,5.63,60.87,101.82,98.37,270.17
2019-10-02 03:00:00,3.94,25.59,44.65,52.25,123.19
2019-10-02 13:00:00,17.02,47.47,42.47,40.89,82.93
2019-10-02 15:00:00,26.97,72.0,82.0,84.97,104.07
2019-10-02 19:00:00,31.01,84.56,122.22,138.23,240.5
2019-10-02 21:00:00,20.2,50.73,77.51,105.15,176.77
2019-10-02 23:00:00,26.87,56.93,73.91,83.92,179.49
2019-10-03 01:00:00,29.06,68.33,78.02,95.27,168.8
2019-10-03 03:00:00,40.84,78.61,87.3,109.89,154.08
2019-10-03 05:00:00,44.48,72.12,98.72,116.92,178.99
2019-10-03 07:00:00,48.49,87.73,124.91,132.51,191.48
2019-10-03 09:00:00,64.32,95.18,105.35,111.78,147.35
2019-10-03 11:00:00,49.34,80.93,82.12,99.96,133.58
2019-10-03 13:00:00,52.16,76.12,98.58,101.99,120.44
2019-10-03 15:00:00,61.63,95.31,109.34,126.72,180.56
2019-10-03 17:00:00,58.5,95.53,117.65,160.31,245.82
2019-10-03 19:00:00,68.47,112.75,130.57,204.17,289.86
2019-10-04 01:00:00,49.27,120.75,176.84,188.21,224.26
2019-10-04 03:00:00,41.27,87.25,130.68,133.63,171.28
2019-10-04 05:00:00,47.7,101.98,112.69,118.27,213.9
2019-10-04 09:00:00,50.88,88.75,102.35,120.21,171.57
2019-10-04 11:00:00,43.47,101.72,112.22,110.49,174.55
2019-10-04 13:00:00,37.57,87.3,117.65,128.27,196.83
2019-10-04 17:00:00,31.27,73.79,81.44,92.42,209.72
2019-10-04 19:00:00,31.73,58.58,84.35,92.73,274.89
2019-10-04 21:00:00,23.98,74.56,86.8,98.78,239.85
2019-10-04 23:00:00,29.86,68.23,92.63,117.27,229.09
2019-10-05 01:00:00,22.21,76.67,120.0,172.37,399.94
2019-10-05 03:00:00,24.87,75.52,131.34,202.83,454.73
2019-10-05 05:00:00,23.21,62.37,83.06,166.05,399.44
2019-10-05 07:00:00,18.54,42.66,67.31,97.4,191.68
2019-10-05 19:00:00,28.29,97.94,159.73,170.29,445.39
2019-10-06 01:00:00,14.18,57.48,94.39,165.86,460.62
2019-10-06 03:00:00,10.38,45.92,92.14,154.45,467.21
2019-10-06 05:00:00,10.38,45.47,91.06,158.72,580.84
2019-10-06 07:00:00,12.47,44.52,100.81,194.13,517.58
2019-10-06 11:00:00,8.32,55.55,83.59,104.25,278.71
2019-10-06 13:00:00,5.46,47.84,64.44,73.65,197.42
2019-10-06 17:00:00,8.76,67.54,93.75,113.66,277.75
2019-10-06 19:00:00,15.09,96.12,143.74,163.74,374.55
2019-10-06 21:00:00,20.39,124.88,163.65,249.47,637.05
2019-10-06 23:00:00,37.82,118.12,153.38,264.35,811.46
2019-10-07 01:00:00,50.36,120.17,160.59,271.88,753.1
2019-10-07 03:00:00,32.84,113.33,174.69,299.22,713.19
2019-10-07 05:00:00,21.76,68.59,67.38,194.94,526.43
2019-10-07 07:00:00,12.21,47.3,98.19,131.18,273.21
2019-10-07 09:00:00,15.25,70.83,57.06,78.94,235.32
2019-10-07 17:00:00,9.93,36.53,62.89,106.67,210.16
2019-10-07 19:00:00,9.71,42.34,63.28,86.99,240.67
2019-10-07 21:00:00,14.0,51.7,72.98,103.44,220.49
2019-10-07 23:00:00,24.96,54.91,79.24,99.13,208.71
2019-10-08 01:00:00,20.43,62.93,91.31,93.98,178.89
2019-10-08 05:00:00,11.68,34.2,48.66,64.8,131.55
2019-10-08 07:00:00,11.16,43.95,44.36,52.62,131.22
2019-10-08 11:00:00,17.53,106.5,107.33,143.49,265.55
2019-10-08 13:00:00,14.88,83.71,99.75,125.81,277.62
2019-10-08 15:00:00,17.16,37.83,64.25,93.53,207.69
2019-10-08 17:00:00,9.94,55.28,75.38,85.36,209.4
2019-10-08 19:00:00,21.34,76.06,99.5,125.25,273.67
2019-10-08 21:00:00,23.78,249.19,425.38,257.81,245.12
2019-10-09 01:00:00,96.0,265.36,150.8,252.06,395.77
2019-10-09 09:00:00,32.9,87.64,108.73,116.14,190.24
2019-10-09 11:00:00,24.25,84.28,110.92,128.28,203.78
2019-10-09 15:00:00,15.25,78.39,124.15,158.53,237.41
2019-10-09 17:00:00,20.69,81.64,98.42,111.56,177.41
2019-10-09 19:00:00,20.52,74.14,94.16,103.0,165.73
2019-10-09 21:00:00,51.25,142.56,165.71,166.49,163.99
2019-10-09 23:00:00,65.51,273.88,313.76,212.03,287.37
2019-10-10 03:00:00,285.19,406.5,234.21,518.92,868.74
2019-10-10 05:00:00,44.84,105.0,185.55,210.58,277.44
2019-10-10 07:00:00,54.59,131.31,164.68,237.45,314.38
2019-10-10 09:00:00,64.97,123.72,288.65,291.46,369.53
2019-10-10 11:00:00,133.0,325.61,365.02,457.08,655.53
2019-10-10 13:00:00,62.81,146.78,1074.19,1165.67,3240.79
2019-10-10 19:00:00,129.9,276.21,468.75,524.01,740.66
2019-10-10 21:00:00,144.74,303.25,418.59,553.25,803.89
2019-10-10 23:00:00,109.46,258.38,454.38,439.67,558.32
2019-10-11 01:00:00,88.13,197.38,224.08,311.34,448.03
2019-10-11 03:00:00,67.73,139.77,185.21,235.77,339.65
2019-10-11 05:00:00,49.25,112.97,125.19,149.38,342.74
2019-10-11 07:00:00,32.53,103.87,148.09,173.76,318.84
2019-10-11 09:00:00,29.89,109.47,128.03,158.57,318.07
2019-10-11 11:00:00,44.73,127.98,149.99,191.78,341.57
2019-10-11 13:00:00,36.92,144.92,188.63,235.12,545.45
2019-10-11 15:00:00,30.45,92.22,138.25,171.62,418.86
2019-10-11 17:00:00,23.05,82.67,110.68,110.51,333.23
2019-10-11 19:00:00,22.93,94.07,164.47,243.19,531.62
2019-10-11 21:00:00,24.61,138.78,181.06,242.96,582.69
2019-10-11 23:00:00,54.58,150.26,386.38,533.13,505.3
2019-10-12 03:00:00,21.79,52.13,39.25,67.49,222.16
2019-10-12 07:00:00,45.22,102.23,103.88,115.06,226.47
