datetime,Org,NH4SO4,NH4NO3,eBC880
2019-07-08 08:00:00,0.7938603696398088,0.14688172126757257,0.01757488895074759,0.04168302014187117
2019-07-08 18:00:00,0.6966338606125947,0.18085624017717544,0.021167051064013308,0.1013428481462166
2019-07-08 20:00:00,0.734146078984394,0.1227694652515073,0.005571686237937371,0.1375127695261613
2019-07-08 22:00:00,0.5041864531982446,0.19181207159262395,0.09405606457668951,0.20994541063244201
2019-07-09 00:00:00,0.6689195379740525,0.13378249971760936,0.05086806555866905,0.14642989674966908
2019-07-09 04:00:00,0.7938061377118876,0.12903645721527252,0.015505147535631888,0.06165225753720794
2019-07-09 12:00:00,0.6260415161950332,0.30092982611752583,0.021876935668218828,0.05115172201922225
2019-07-09 14:00:00,0.5538456445862232,0.36985301323420655,0.020870334712014445,0.05543100746755596
2019-07-09 16:00:00,0.4009398480588564,0.5547638088134604,0.009136335305981307,0.035160007821701776
2019-07-09 18:00:00,0.33053251401991185,0.6312382757144432,0.007356428919953487,0.03087278134569126
2019-07-09 20:00:00,0.30992629429442436,0.652358230840553,0.006888035726210515,0.030827439138812036
2019-07-09 22:00:00,0.40625005965620153,0.5417905214795702,0.00874629506758406,0.0432131237966442
2019-07-10 04:00:00,0.6503087516743012,0.2684295151551847,0.019138120302084,0.06212361286843009
2019-07-10 06:00:00,0.6384277896513865,0.2792131815798476,0.03064110757057916,0.05171792119818685
2019-07-10 08:00:00,0.6459988794284206,0.29463640363533056,0.017455350049162394,0.0419093668870865
2019-07-10 10:00:00,0.6550721852425756,0.2930078405072639,0.01164947888439594,0.040270495365764686
2019-07-10 12:00:00,0.6354192089405655,0.2995585311171436,0.014963505894217136,0.05005875404807389
2019-07-10 14:00:00,0.5949924880827127,0.3453110835212142,0.01181789279916622,0.04787853559690682
2019-07-10 16:00:00,0.43693598685503,0.5274852215929372,0.00974850847947989,0.02583028307255278
2019-07-10 18:00:00,0.43595362058195347,0.5264063832912815,0.008533317333431831,0.02910667879333311
2019-07-10 20:00:00,0.4311110982333453,0.5203241436096253,0.007628464251663923,0.040936293905365365
2019-07-10 22:00:00,0.44458686475326886,0.4993882243083522,0.008727140522970564,0.04729777041540825
2019-07-11 00:00:00,0.4532401064028437,0.4928575723340419,0.011666630991102284,0.04223569027201204
2019-07-11 04:00:00,0.6841376612640642,0.2481940129497071,0.016334300192289274,0.05133402559393948
2019-07-11 08:00:00,0.4031989305943349,0.5550026535626342,0.0146343169080228,0.027164098935007937
2019-07-11 10:00:00,0.39395047953153073,0.5731875663466891,0.011946149714969491,0.020915804406810717
2019-07-11 12:00:00,0.5208010416793862,0.4396517954229185,0.014492325518498552,0.025054837379196754
2019-07-11 14:00:00,0.5644142133073629,0.38539730290673546,0.018814964837558304,0.03137351894834347
2019-07-11 16:00:00,0.5310231499957818,0.4213853871656824,0.01785241827980341,0.02973904455873243
2019-07-11 18:00:00,0.5182549952248265,0.3445142395401375,0.006664929292599145,0.1305658359424368
2019-07-11 20:00:00,0.5274682933482371,0.34809130200003574,0.011645181249283296,0.1127952234024439
2019-07-11 22:00:00,0.5423140124944587,0.35573971286578254,0.01434834998283136,0.08759792465692753
2019-07-12 00:00:00,0.6216126283306429,0.27792038631058635,0.0158551387992787,0.08461184655949208
2019-07-12 02:00:00,0.6834533318888059,0.21487273472939195,0.0187738772539405,0.0829000561278618
2019-07-12 04:00:00,0.72880117910631,0.1768149311937678,0.021306351038640006,0.07307753866128225
2019-07-12 06:00:00,0.7315681564722628,0.1779678643194533,0.01879365947792731,0.07167031973035669
2019-07-12 08:00:00,0.6755480064249945,0.25080835095274306,0.02782320650980464,0.04582043611245791
2019-07-12 10:00:00,0.6780018461179294,0.2517193794526188,0.024291901581468274,0.04598687284798371
2019-07-12 12:00:00,0.6837695179661175,0.2641465029177585,0.013877128361022398,0.038206850755101704
2019-07-12 14:00:00,0.6387043334344963,0.3113630207057603,0.015835054932840972,0.03409759092690242
2019-07-12 16:00:00,0.5781378048216947,0.36554014394048573,0.019125192235301063,0.03719685900251852
2019-07-12 18:00:00,0.5457867460546232,0.39355068939971943,0.013697912561649985,0.046964651984007365
2019-07-12 20:00:00,0.5518299166920275,0.37926347408976147,0.01344151449123465,0.055465094726976305
2019-07-12 22:00:00,0.569372267573564,0.3485852108960109,0.019987740884672107,0.06205478064575289
2019-07-13 00:00:00,0.5230436111959054,0.37454074420453304,0.02151559126682401,0.0809000533327375
2019-07-13 02:00:00,0.6208658857005778,0.28338946731405207,0.016424812554708183,0.07931983443066197
2019-07-13 04:00:00,0.6487895294695263,0.27176062843086496,0.020792508870829996,0.058657333228778696
2019-07-13 06:00:00,0.5816433082929723,0.33978878822612013,0.023935398890610634,0.054632504590297074
2019-07-13 08:00:00,0.6653266487346727,0.255090583814101,0.02511650838510799,0.054466259066118204
2019-07-13 10:00:00,0.7426717449362062,0.18155856723475855,0.024223439072491026,0.051546248756544066
2019-07-13 12:00:00,0.6192189719147708,0.30164571023608483,0.013892623445211248,0.06524269440393304
2019-07-13 14:00:00,0.6159325948742951,0.31430155714301533,0.014172820262506174,0.055593027720183284
2019-07-13 16:00:00,0.5796724447987321,0.33684523215742934,0.021225338944054838,0.06225698409978346
2019-07-13 18:00:00,0.5196222693845298,0.3825733621350959,0.020487459082772726,0.07731690939760141
2019-07-13 20:00:00,0.6257909075494008,0.2669063856468652,0.02149274677256653,0.08580996003116745
2019-07-13 22:00:00,0.6530328950288274,0.22096542728951,0.024503927312829268,0.10149775036883336
2019-07-14 00:00:00,0.7588914515021596,0.11447500572382584,0.02251589062797263,0.10411765214604199
2019-07-14 02:00:00,0.8198584392682274,0.07234844063631075,0.0177211892352518,0.09007193086021
2019-07-14 04:00:00,0.6790781427811204,0.1961491544678038,0.02600983231301792,0.0987628704380578
2019-07-14 06:00:00,0.7613423976183178,0.12725805061601947,0.02379607143761385,0.08760348032804881
2019-07-14 08:00:00,0.8067548667710221,0.14141324775938294,0.017492322462430165,0.0343395630071647
2019-07-14 10:00:00,0.7944086123230621,0.15304218962545532,0.015137333566589917,0.03741186448489271
2019-07-14 12:00:00,0.7975098531509082,0.14325187045823068,0.015926166393076098,0.04331210999778523
2019-07-14 14:00:00,0.749441074944599,0.18998734920352361,0.01534423710918691,0.04522733874269029
2019-07-14 16:00:00,0.6842268408724255,0.22822345832355537,0.022882968173479394,0.0646667326305397
2019-07-14 18:00:00,0.7192760818341765,0.18684200692802003,0.02705866826641958,0.0668232429713839
2019-07-14 20:00:00,0.6867170402774163,0.21707266630219677,0.017773354112123673,0.07843693930826326
2019-07-14 22:00:00,0.684489074240969,0.2128741188073164,0.020882981509228526,0.081753825442486
2019-07-15 00:00:00,0.6705267660434525,0.22589724723207635,0.026247621484940163,0.07732836523953104
2019-07-15 02:00:00,0.7144922870209386,0.1874816864484072,0.02394134296385326,0.07408468356680085
2019-07-15 04:00:00,0.7452355682319488,0.17731230162616896,0.0186945589720466,0.05875757116983568
2019-07-15 06:00:00,0.7490564309331146,0.1875320267854749,0.015915039667705536,0.047496502613705124
2019-07-15 08:00:00,0.7752698533023799,0.15461097693924133,0.02412262476582608,0.04599654499255282
2019-07-15 10:00:00,0.7736773245183218,0.1581639249626083,0.027257258260638944,0.04090149225843086
2019-07-15 12:00:00,0.7670346885834592,0.18183618276694932,0.016870439942947082,0.034258688706644454
2019-07-15 14:00:00,0.7674200902446533,0.1819275475617189,0.016376459981865137,0.034275902211762785
2019-07-15 16:00:00,0.7653191069491164,0.15917584062904078,0.020162293493050095,0.05534275892879263
2019-07-15 18:00:00,0.7229273323810804,0.17905296207356983,0.025751847619485152,0.07226785792586463
2019-07-15 22:00:00,0.7006139790036514,0.16030538679009343,0.03337565284610771,0.10570498136014739
2019-07-16 00:00:00,0.7373530327318464,0.1590979613994964,0.03545980171778508,0.06808920415087229
2019-07-16 02:00:00,0.7353486593396366,0.17195206856862313,0.0289731422661644,0.06372612982557599
2019-07-16 04:00:00,0.7252982800813237,0.1891325075356128,0.025049550603420772,0.060519661779642735
2019-07-16 08:00:00,0.6922941874160987,0.2267946657003587,0.023610129187258414,0.057301017696284116
2019-07-16 10:00:00,0.6992633875298703,0.21772944121279858,0.022791841502662804,0.06021532975466838
2019-07-16 12:00:00,0.6995576003123845,0.21185600723920575,0.02128896365800051,0.0672974287904093
2019-07-16 14:00:00,0.731064287965095,0.1790560387205333,0.026838029956749578,0.0630416433576222
2019-07-16 16:00:00,0.7577302071943968,0.15669458403731223,0.017127627576574763,0.06844758119171636
2019-07-16 18:00:00,0.7856586481659121,0.13692078090777426,0.014474468127536768,0.06294610279877685
2019-07-16 20:00:00,0.7630167954092512,0.14443470961569724,0.021863680918277752,0.07068481405677393
2019-07-16 22:00:00,0.7442040052433022,0.15852927019371124,0.027269688856496645,0.06999703570649007
2019-07-17 00:00:00,0.8118876704408413,0.11405860356258922,0.02147510371524994,0.05257862228131938
2019-07-17 02:00:00,0.837004734316944,0.08425777939433238,0.02467330400785044,0.05406418228087333
2019-07-17 04:00:00,0.8652525122259332,0.06215582359216208,0.023927432515379685,0.048664231666524956
2019-07-17 10:00:00,0.7795988147727629,0.1366785810840263,0.02342155388306272,0.0603010502601481
2019-07-17 12:00:00,0.7208355676137442,0.1864120093701914,0.02120988365610335,0.07154253935996108
2019-07-17 14:00:00,0.7042335711182023,0.19798809829489838,0.020873302793761973,0.07690502779313738
2019-07-17 16:00:00,0.7333710997534995,0.16829113738028437,0.019781351061591634,0.07855641180462462
2019-07-17 18:00:00,0.7380556856977013,0.14844385412417,0.020322921206221672,0.0931775389719072
2019-07-17 20:00:00,0.7483051793488289,0.14200729785977784,0.016171460185807902,0.09351606260558519
2019-07-17 22:00:00,0.7925555960280891,0.10486605863755598,0.018474300113029977,0.08410404522132485
2019-07-18 00:00:00,0.821416455365703,0.08058358394424958,0.018707462781027848,0.07929249790901968
2019-07-18 02:00:00,0.8411046457484697,0.05832001588319278,0.018846796571256118,0.08172854179708136
2019-07-18 04:00:00,0.8781808438415957,0.03112759337418942,0.018860586767599566,0.0718309760166154
2019-07-18 06:00:00,0.8985937093910786,0.03811718592948263,0.022336268908057,0.04095283577138161
2019-07-18 08:00:00,0.8750829022351737,0.0628344333367499,0.01877775157622703,0.04330491285184917
2019-07-18 10:00:00,0.8546768138648156,0.09583699607437918,0.017621162503831233,0.03186502755697397
2019-07-18 12:00:00,0.8118240342645213,0.12836491138186285,0.021508223876564266,0.03830283047705159
2019-07-18 14:00:00,0.8073792625352417,0.12687870846109922,0.023786115742742427,0.04195591326091663
2019-07-18 16:00:00,0.7880995285810931,0.14695504122567654,0.02219943115575784,0.04274599903747251
2019-07-18 18:00:00,0.7931930610858718,0.142243408826729,0.021487679056617203,0.04307585103078207
2019-07-18 20:00:00,0.7996835691392967,0.12278919588609541,0.018745471985338477,0.05878176298926931
2019-07-18 22:00:00,0.7616662135563427,0.150890731926419,0.020222848152493363,0.0672202063647449
2019-07-19 00:00:00,0.7927215239667986,0.13372605962718978,0.016854811360613488,0.05669760504539808
2019-07-19 02:00:00,0.8307456305832187,0.09045752586031945,0.01819700640254405,0.06059983715391775
2019-07-19 04:00:00,0.8507600276355234,0.08100046698052597,0.015357011067324592,0.05288249431662613
2019-07-19 06:00:00,0.7486156147397893,0.19767045374530412,0.014004253690189337,0.0397096778247171
2019-07-19 08:00:00,0.7548876778459036,0.19576790076537914,0.013853594160189183,0.03549082722852798
2019-07-19 10:00:00,0.7508538908839847,0.19620374545862054,0.015606172915708342,0.037336190741686516
2019-07-19 12:00:00,0.7283793763177213,0.21093208956583862,0.019780298957236923,0.04090823515920313
2019-07-19 14:00:00,0.7896459486576617,0.1537305040399136,0.016002036226899302,0.040621511075525446
2019-07-19 16:00:00,0.8197008332200787,0.12164257204479721,0.017395899945138613,0.04126069478998562
2019-07-19 18:00:00,0.8252792134311955,0.10769771919507212,0.02100999638049293,0.046013070993239424
