datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n
2019-02-22 19:00:00,8.825872751559281,2.06666666666667,1736.9063932034323,49.67744817893114,2.06666666666667,736.265671697449
2019-02-22 21:00:00,10.211639826819438,2.0000000000000027,1935.498092709826,58.09365364246147,2.06666666666667,924.6540942982225
2019-02-22 23:00:00,17.91980973372371,2.06666666666667,1717.6713351873548,56.38519145454184,2.06666666666667,727.8796097030787
2019-02-23 01:00:00,22.543967814747145,2.06666666666667,2495.1872255696426,47.62379705665398,2.06666666666667,710.7733921085888
2019-02-23 03:00:00,27.54228992670203,1.9666666666666694,2722.1116451734733,136.19722883510906,1.3000000000000007,167.27108951797607
2019-02-23 05:00:00,33.1593569386688,1.700000000000002,1067.702588257624,138.7769299489838,1.3000000000000007,225.85785817218388
2019-02-23 07:00:00,35.67995343253979,1.6000000000000016,815.642918921376,159.74777190250515,1.3333333333333341,224.03998868332795
2019-02-23 09:00:00,37.64936106418925,1.5666666666666682,625.3341985401069,169.79272335189563,1.3000000000000007,206.0289954583578
2019-02-23 11:00:00,36.122602935584055,1.7333333333333354,712.2671718707394,166.13112539543724,1.3333333333333341,183.94552882506736
2019-02-23 13:00:00,42.360480340833135,1.933333333333336,730.4469749150938,164.79634403840026,1.3666666666666676,121.9973689768178
2019-02-23 15:00:00,22.543967814747145,2.06666666666667,209.61754222367404,93.58110760068334,2.0333333333333363,308.34236475529497
2019-02-23 17:00:00,11.975049774320919,1.8333333333333357,282.53180763904095,77.98373695508066,2.06666666666667,354.25680492245135
2019-02-23 19:00:00,20.627652726708263,2.0333333333333363,446.7583831529041,107.6815787149725,1.9000000000000026,411.20546352770066
2019-02-23 21:00:00,29.317502626078245,2.0000000000000027,531.8267863429086,121.77798591443768,1.7666666666666688,467.14890955426705
2019-02-23 23:00:00,29.317502626078245,1.9666666666666694,509.3049588476544,124.00851707589233,1.7666666666666688,576.7653198710792
2019-02-24 01:00:00,36.122602935584126,1.9666666666666694,581.5418243473213,133.88568344220718,1.6666666666666685,526.8792598367164
2019-02-24 03:00:00,47.36467611481178,2.0333333333333363,634.3130209730632,133.66548135329325,1.700000000000002,447.8014951011658
2019-02-24 07:00:00,50.50093940168122,1.7333333333333354,1464.3614777970306,176.13712595189216,1.3666666666666676,184.63810496725566
2019-02-24 09:00:00,49.67555350056033,1.7333333333333354,2148.4632289215315,196.40261618467736,1.3000000000000007,216.42056071229385
2019-02-24 11:00:00,49.252044986558545,1.75,351.2622599231805,195.45041997034318,1.75,311.8617351014657
2019-02-24 13:00:00,42.747342512203495,1.75,202.80268849414992,195.45041997034318,1.75,332.5010541652354
2019-02-24 17:00:00,13.219583698680209,2.06666666666667,411.31716001649994,88.54889227201309,2.06666666666667,499.7325816516178
2019-02-24 21:00:00,12.981754909744945,1.9000000000000026,462.5597738650165,100.40305974678175,1.8333333333333357,204.09113534909838
2019-02-25 01:00:00,17.882355092578585,1.75,682.6497555051511,149.28992599155407,1.75,62.227902329427494
2019-02-25 07:00:00,13.968558301931273,1.3666666666666676,758.9398258763698,74.01600232792119,2.06666666666667,120.39764468787246
2019-02-25 11:00:00,7.660242444410024,1.7333333333333354,1315.1966302144758,43.76767718453145,2.0333333333333363,148.7977333064103
2019-02-25 19:00:00,14.120326752330227,1.466666666666668,1964.5897854508034,110.54206558529121,2.0000000000000027,173.10495568258526
2019-02-25 23:00:00,25.72190194682039,1.6666666666666685,2003.878893795631,133.6654813532935,1.400000000000001,77.44653910115792
2019-02-26 01:00:00,30.803296665738664,1.6666666666666685,1100.4964213030828,174.36993785794016,1.3333333333333341,39.8914167061568
2019-02-26 11:00:00,24.25763935357987,1.75,146.99135438818513,170.59108258671063,1.75,63.46943633975224
2019-02-26 13:00:00,20.97039221392209,1.75,170.83536195816222,149.28992599155407,1.75,68.24782145778168
2019-02-26 15:00:00,22.39925227105782,2.06666666666667,137.29739183344668,168.49305979755619,1.3666666666666676,52.25659184475383
2019-02-26 21:00:00,4.325743034950987,1.9000000000000026,276.83797884227243,47.62379705665398,2.06666666666667,213.02462058660407
2019-02-26 23:00:00,37.101714098457045,1.75,81.98171321236624,256.5648597855886,1.75,75.3802131212735
2019-02-27 01:00:00,32.20170209763737,1.75,505.98014425484,223.93237728101224,1.75,104.32398519079814
2019-02-27 03:00:00,27.948833178791297,1.75,1294.373341165857,148.89360412999696,1.75,85.17347681934578
2019-02-27 05:00:00,33.26559743705288,1.8333333333333357,2410.1585277976546,228.47393489923485,1.2666666666666673,31.420999386513024
2019-02-27 07:00:00,32.72190546929523,1.9000000000000026,3111.3318871591136,52.09935278563838,1.3000000000000007,746.1909562193027
2019-02-27 09:00:00,36.52163389214051,1.9000000000000026,2916.5162668946928,52.09935278563838,1.3000000000000007,702.9801011704494
2019-02-27 11:00:00,45.32769807313414,1.700000000000002,1906.9849306917615,181.31786219605803,1.3666666666666676,148.00222349016997
2019-02-27 21:00:00,15.249053064671498,1.75,788.1071630900561,111.43741001281846,1.75,134.713132714821
2019-02-28 07:00:00,21.68006900382819,1.8000000000000023,2251.8333726341684,206.7681402065674,1.3666666666666676,17.633864227769724
2019-02-28 17:00:00,8.869086153064156,1.2666666666666673,583.9146087858179,247.11503197388666,1.3000000000000007,79.15213942209701
2019-02-28 21:00:00,9.455780002881461,1.75,1378.314827198169,149.28992599155407,1.75,60.60649566926654
2019-03-01 01:00:00,15.859996803565926,1.4333333333333345,2839.544991985912,223.93237728101224,2.06666666666667,84.83936829714219
2019-03-01 07:00:00,27.948833178791297,1.75,2475.492969860625,293.9527015970298,1.75,28.541025907955206
2019-03-01 13:00:00,11.049265551395196,2.06666666666667,766.3339042789328,43.76767718453145,1.700000000000002,473.9083523289634
2019-03-01 15:00:00,3.9616755220560806,1.8333333333333357,1579.0408652868368,43.76767718453145,2.06666666666667,645.717559686481
2019-03-01 17:00:00,6.148766167019382,1.4333333333333345,2426.367626850116,43.76767718453145,2.06666666666667,746.5492899184836
2019-03-01 19:00:00,9.132846225878149,1.5000000000000013,3695.008738026805,43.76767718453145,1.700000000000002,840.108839598037
2019-03-01 21:00:00,11.602338468789279,1.5666666666666682,2070.371624690467,47.62379705665398,1.5666666666666682,826.0503576299835
2019-03-05 01:00:00,49.252044986558545,1.75,1153.0070941070578,148.89360412999696,1.75,808.0321967914615
2019-03-05 03:00:00,42.747342512203495,1.75,803.5996160437496,148.89360412999696,1.75,867.4469714029344
2019-03-05 05:00:00,39.65828306979712,1.75,868.8603254513823,158.281588926413,1.75,623.8250144789639
2019-03-05 07:00:00,42.747342512203495,1.75,590.6153578488219,170.59108258671063,1.75,499.8134652029647
2019-03-05 09:00:00,49.252044986558545,1.75,473.6958616947079,170.59108258671063,1.75,468.3470980021301
2019-03-05 11:00:00,33.818323137766015,1.75,838.8270444446498,149.28992599155407,1.75,279.44193283826917
2019-03-05 13:00:00,1.891133682409057,1.400000000000001,1070.3800135009699,58.09365364246147,2.06666666666667,675.553869907847
2019-03-05 15:00:00,3.9616755220560806,1.3666666666666676,1702.376139407183,49.67744817893114,2.06666666666667,285.2965935582242
2019-03-05 17:00:00,6.653040971712646,1.400000000000001,8565.097902456115,99.13595911915267,2.06666666666667,132.80541529223265
2019-03-05 19:00:00,7.660242444410055,1.4333333333333345,5123.498070771958,43.76767718453145,1.5666666666666682,556.8903893755619
2019-03-07 01:00:00,24.59169093383166,1.75,1206.741297050418,125.26530696535016,1.75,298.72932147853936
2019-03-07 03:00:00,27.948833178791297,1.75,1143.0777503826837,148.89360412999696,1.75,273.7397121248648
2019-03-07 05:00:00,28.838338206359808,1.75,948.8022805185824,149.28992599155407,1.75,258.704555407752
2019-03-07 07:00:00,32.20170209763737,1.75,811.1016600560897,148.89360412999696,1.75,309.00798821227124
2019-03-07 09:00:00,37.101714098457045,1.75,745.0988871709272,170.59108258671063,1.75,286.98882836355745
2019-03-07 11:00:00,39.65828306979712,1.75,366.2821019451695,177.92222397801424,1.75,250.91430321290352
2019-03-07 13:00:00,33.818323137766015,1.75,480.86200131053704,167.81481554547315,1.75,300.1148600357627
2019-03-07 15:00:00,33.818323137766015,1.75,1139.041563590217,167.81481554547315,1.75,576.7006674416109
2019-03-07 17:00:00,28.838338206359808,1.75,1443.0241387057126,140.80906158280615,1.75,747.3093717384871
2019-03-07 19:00:00,39.65828306979712,1.75,934.3747071353907,188.63839692809853,1.75,436.21597939915165
2019-03-07 21:00:00,39.65828306979712,1.75,998.498778348891,188.63839692809853,1.75,470.4324904968441
2019-03-07 23:00:00,46.50672387383336,1.75,671.0429981824749,188.63839692809853,1.75,575.1315902982373
2019-03-08 01:00:00,56.74654359310128,1.75,473.10758754861524,170.59108258671063,1.75,643.0098414846279
2019-03-08 03:00:00,54.537796345605905,1.75,385.64356234232775,149.28992599155407,1.75,848.1451430193559
2019-03-08 05:00:00,54.537796345605905,1.75,372.409921373063,132.8099782496523,1.75,809.7280974087697
2019-03-08 07:00:00,63.95572473141427,1.75,594.7975051256087,111.43741001281846,1.75,386.2955437207583
2019-03-08 09:00:00,63.95572473141427,1.75,801.3480504278415,140.80906158280615,1.75,483.31114951480566
2019-03-08 11:00:00,32.20170209763737,1.75,610.2849851123694,148.89360412999696,1.75,290.7525689232248
2019-03-08 13:00:00,29.80462861901498,1.8666666666666691,877.3299398760859,175.07467544444995,1.3333333333333341,195.71222955327875
2019-03-08 15:00:00,33.818323137766015,1.75,878.8344237394598,188.63839692809853,1.75,322.3927738161311
2019-03-08 17:00:00,33.818323137766015,1.75,985.9990288421856,200.00000000000003,1.75,410.52164700685427
2019-03-08 19:00:00,39.65828306979712,1.75,1261.5227244444395,200.00000000000003,1.75,379.58738407088885
2019-03-08 21:00:00,43.37832285876643,1.466666666666668,1311.4574536480743,171.3931956777292,1.3333333333333341,200.95091980129806
2019-03-10 01:00:00,24.59169093383166,1.75,601.2326165990431,74.00000000000001,1.75,550.6069297980569
2019-03-10 03:00:00,24.59169093383166,1.75,434.3347497247525,74.00000000000001,1.75,416.8895663371589
2019-03-10 07:00:00,17.882355092578585,1.75,306.1498065141056,74.00000000000001,1.75,316.11755282335974
2019-03-10 09:00:00,37.101714098457045,1.75,697.5565097911048,129.95582778807707,1.75,167.11505240874908
2019-03-10 11:00:00,24.59169093383166,1.75,222.5509705988211,177.92222397801424,1.75,151.0806467500196
2019-03-10 13:00:00,21.05394036466873,1.75,191.61905005221297,195.45041997034318,1.75,160.37375026139176
2019-03-10 15:00:00,16.982438977626913,2.06666666666667,499.0266722313346,201.0296491561889,1.4333333333333345,128.68429654332166
2019-03-10 17:00:00,17.882355092578585,1.75,885.2590547386366,200.00000000000003,1.75,162.87763069027366
2019-03-12 09:00:00,24.25763935357987,1.75,441.90639965940295,195.45041997034318,1.75,226.30895912502444
2019-03-12 11:00:00,24.59169093383166,1.75,395.8288680752913,177.92222397801424,1.75,241.11017340462277
2019-03-12 13:00:00,3.5961281984119635,1.6000000000000016,2109.025287997971,52.09935278563838,2.06666666666667,301.7122361589403
2019-03-12 15:00:00,6.059898178455816,1.7666666666666688,2731.0845076170017,65.5662288799818,2.06666666666667,208.66532541959654
2019-03-12 17:00:00,8.612762834164492,1.4333333333333345,2888.535560349881,139.11547812987612,2.06666666666667,174.1385871096753
2019-03-12 23:00:00,17.745611535733495,1.466666666666668,2365.4812728628226,103.7546825269263,2.06666666666667,416.11802977602235
2019-03-13 13:00:00,5.083077675330963,1.3666666666666676,2215.456717692391,52.09935278563838,2.06666666666667,2386.120808043285
2019-03-13 15:00:00,37.101714098457045,1.75,776.1409429318992,195.45041997034318,1.75,261.69361417661685
2019-03-13 17:00:00,39.3412828919249,1.8333333333333357,1330.0610610622387,173.82223500831188,1.5000000000000013,280.1571936955727
2019-03-13 19:00:00,32.20170209763737,1.75,509.1955634182714,195.45041997034318,1.75,324.6850763072966
2019-03-13 21:00:00,26.998725478283166,2.0333333333333363,1700.708246898757,192.48136187579863,1.400000000000001,279.0289188905193
2019-03-13 23:00:00,14.754666304587484,2.0000000000000027,1967.058715917864,130.94824900721719,1.8000000000000023,643.2722595990825
2019-03-14 01:00:00,18.00754903778036,2.0333333333333363,1413.3641149567788,143.40953697260014,1.700000000000002,452.1337222624059
2019-03-14 03:00:00,21.05394036466873,1.75,922.6536459655849,113.42674707060763,1.75,462.80626451483835
2019-03-14 05:00:00,24.59169093383166,1.75,753.0631951391316,132.8099782496523,1.75,377.4386407594192
2019-03-14 07:00:00,32.20170209763737,1.75,717.9113627435498,170.59108258671063,1.75,368.14733334916076
2019-03-14 21:00:00,42.747342512203495,1.75,620.5797328779867,170.59108258671063,1.75,605.8900696673259
2019-03-14 23:00:00,42.747342512203495,1.75,737.658129817914,170.59108258671063,1.75,768.0341249658604
2019-03-15 01:00:00,46.50672387383336,1.75,785.6976244894047,188.63839692809853,1.75,791.569649761458
2019-03-15 03:00:00,46.50672387383336,1.75,692.6779097480954,177.92222397801424,1.75,928.628132573023
2019-03-15 05:00:00,56.74654359310128,1.75,668.942115101693,195.45041997034318,1.75,783.9272601180313
2019-03-15 07:00:00,63.95572473141427,1.75,641.9572837703274,177.92222397801424,1.75,634.4661874989165
2019-03-15 09:00:00,65.38145188981625,1.75,556.92758719655,170.59108258671063,1.75,592.5930568991063
2019-03-15 11:00:00,63.95572473141427,1.75,454.69535955326876,158.281588926413,1.75,668.2626957851581
2019-03-15 13:00:00,56.74654359310128,1.75,393.632523766629,148.89360412999696,1.75,579.9848820137208
2019-03-15 15:00:00,42.747342512203495,1.75,340.52976589549075,170.59108258671063,1.75,351.4756963102323
2019-03-15 17:00:00,23.557069502303285,2.06666666666667,477.4942210781302,121.69542287967302,2.06666666666667,409.1653785631331
2019-03-15 19:00:00,13.36561479001574,2.06666666666667,455.286600484395,57.048727795529814,2.06666666666667,424.7174063977902
2019-03-15 21:00:00,32.20170209763737,1.75,478.7062863338418,148.89360412999696,1.75,225.07968201871387
2019-03-15 23:00:00,49.252044986558545,1.75,546.0130393949115,195.45041997034318,1.75,266.2795391806502
2019-03-16 01:00:00,49.252044986558545,1.75,562.7705228434702,195.45041997034318,1.75,325.5150761298695
2019-03-16 03:00:00,42.747342512203495,1.75,642.4926192596495,195.45041997034318,1.75,395.8204858014752
2019-03-16 05:00:00,49.252044986558545,1.75,771.6773568571301,170.59108258671063,1.75,795.8023654565305
2019-03-16 07:00:00,65.38145188981625,1.75,467.54277622009977,170.59108258671063,1.75,938.2214349870711
2019-03-16 09:00:00,75.00000000000001,1.75,415.38631977262617,158.281588926413,1.75,1025.7733936245638
2019-03-16 11:00:00,75.00000000000001,1.75,404.2306951579159,149.28992599155407,1.75,1120.3897307729544
2019-03-16 13:00:00,75.00000000000001,1.75,326.6416229596672,149.28992599155407,1.75,1193.8171704171302
2019-03-16 15:00:00,86.79303067287812,1.75,423.68889644555577,148.89360412999696,1.75,1076.0963814671668
2019-03-16 17:00:00,15.249053064671498,1.75,63.5350956741358,125.26530696535016,1.75,1689.3710533718834
2019-03-16 19:00:00,75.00000000000001,1.75,144.4881943663971,125.26530696535016,1.75,1611.378207093861
2019-03-16 21:00:00,75.00000000000001,1.75,328.0908969534824,132.8099782496523,1.75,1322.8477318644548
2019-03-16 23:00:00,75.00000000000001,1.75,100.66644082790663,125.26530696535016,1.75,1440.2567967405398
2019-03-17 01:00:00,86.79303067287812,1.75,214.26025081015848,129.95582778807707,1.75,1205.6473958510292
2019-03-17 03:00:00,75.33030173383163,1.75,184.67705744042698,129.95582778807707,1.75,1106.5069375951414
2019-03-17 05:00:00,65.38145188981625,1.75,240.7096336620172,129.95582778807707,1.75,984.7252745942169
2019-03-17 07:00:00,75.33030173383163,1.75,279.52325234089176,129.95582778807707,1.75,883.1698212113251
2019-03-17 09:00:00,75.33030173383163,1.75,307.7779149680198,129.95582778807707,1.75,875.2405951428315
2019-03-17 11:00:00,37.101714098457045,1.75,120.77109621660026,113.42674707060763,1.75,1019.7034571299971
2019-03-17 13:00:00,54.537796345605905,1.75,252.56115262109017,132.8099782496523,1.75,466.96817661688
2019-03-17 17:00:00,28.838338206359808,1.75,502.89444400960383,140.80906158280615,1.75,355.53942428881436
2019-03-17 19:00:00,28.838338206359808,1.75,332.27356147388696,132.8099782496523,1.75,291.30700848587855
2019-03-17 23:00:00,24.59169093383166,1.75,481.92254098945045,99.13595911915246,1.75,82.4762878732238
2019-03-18 01:00:00,32.20170209763737,1.75,484.74034598461236,129.95582778807707,1.75,102.52587743618797
2019-03-18 03:00:00,39.65828306979712,1.75,426.42169978187684,188.63839692809853,1.75,176.07326847615272
2019-03-18 05:00:00,42.747342512203495,1.75,399.0776882574254,195.45041997034318,1.75,279.66913173249435
2019-03-18 07:00:00,29.317502626078245,2.06666666666667,566.2855750995463,185.99406534672437,1.4333333333333345,230.4107829501403
2019-03-18 11:00:00,28.361377290513545,2.06666666666667,541.153572132169,173.82223500831188,1.2666666666666673,101.89779043558612
2019-03-18 13:00:00,20.97039221392209,1.75,462.77928749404794,74.00000000000001,1.75,221.33224503151078
2019-03-18 15:00:00,28.838338206359808,1.75,584.1727639062118,158.281588926413,1.75,116.26010967009634
2019-03-18 17:00:00,24.25763935357987,1.75,665.2613188052869,98.99999999999994,1.75,172.3167075346278
2019-03-18 21:00:00,29.92682532243511,2.06666666666667,883.8945787122702,183.02697089574363,1.3000000000000007,98.06405333814187
2019-03-18 23:00:00,32.20170209763737,1.75,835.0130713547434,170.59108258671063,1.75,163.9407650962852
2019-03-19 01:00:00,33.818323137766015,1.75,819.6378507218243,177.92222397801424,1.75,205.51775270226952
2019-03-19 07:00:00,42.747342512203495,1.75,1031.5591627387905,195.45041997034318,1.75,309.93577132291705
2019-03-19 11:00:00,42.747342512203495,1.75,405.8910359547526,223.93237728101224,1.75,71.55589463329274
2019-03-19 13:00:00,33.818323137766015,1.75,309.851803667486,200.00000000000003,1.75,101.20272523512493
2019-03-19 15:00:00,33.818323137766015,1.75,347.4152124829043,200.00000000000003,1.75,149.01151990618573
2019-03-19 17:00:00,37.101714098457045,1.75,265.79944925391277,223.93237728101224,1.75,133.70127754361087
2019-03-19 19:00:00,37.101714098457045,1.75,253.62523146243706,223.93237728101224,1.75,173.93992005645737
2019-03-19 21:00:00,32.20170209763737,1.75,195.3108976239645,223.93237728101224,1.75,203.1871604928665
2019-03-19 23:00:00,40.53929864969228,1.633333333333335,133.75393423733817,241.2597329950644,1.400000000000001,185.88610844908243
2019-03-20 01:00:00,37.101714098457045,1.75,93.64455063361684,256.5648597855886,1.75,205.8678587895604
2019-03-20 03:00:00,42.747342512203495,1.75,196.19749683989033,256.5648597855886,1.75,266.0794609966405
2019-03-20 05:00:00,37.101714098457045,1.75,175.2532451592732,223.93237728101224,1.75,275.5779805692604
2019-03-20 07:00:00,4.837895914589827,2.06666666666667,185.17080590943866,213.76339017672547,1.5666666666666682,222.36329313511303
2019-03-20 09:00:00,21.05394036466873,1.75,341.4100532726762,195.45041997034318,1.75,312.60580146323866
2019-03-20 11:00:00,19.632679889673714,2.06666666666667,1197.3868126284954,191.70655621031767,1.5333333333333348,236.72869625123286
2019-03-20 13:00:00,21.318826501104283,1.9000000000000026,1622.9795215646893,177.9222239780139,1.5333333333333348,219.61558986019165
2019-03-20 15:00:00,27.141660245843465,1.8333333333333357,1956.1535538587314,168.20719626152305,1.3666666666666676,134.8850969432638
2019-03-20 17:00:00,36.122602935584055,1.5333333333333348,1142.1934542659003,188.25834589730718,1.3666666666666676,141.5425518479995
2019-03-20 19:00:00,42.125540395030576,1.4333333333333345,1150.108912435549,148.89360412999727,1.3333333333333341,193.17150944002077
2019-03-20 23:00:00,19.31180393421339,1.5666666666666682,1438.1911700612557,58.09365364246147,1.3666666666666676,886.4988313720752
2019-03-21 07:00:00,18.788622483444556,2.06666666666667,890.4511891877158,52.09935278563838,1.466666666666668,360.4882824421924
2019-03-21 09:00:00,14.673841076445608,2.06666666666667,878.7125958678151,52.09935278563838,1.466666666666668,497.546544284552
2019-03-21 11:00:00,11.947383447102238,2.06666666666667,1439.0003836098433,43.76767718453145,1.7333333333333354,654.6308264770863
2019-03-21 13:00:00,5.157323183641505,1.700000000000002,7014.038225149035,43.76767718453145,2.0333333333333363,1516.3309745261865
2019-03-21 15:00:00,8.825872751559281,1.8666666666666691,2703.880342598378,43.76767718453145,1.6000000000000016,1133.2323606631921
2019-03-21 19:00:00,19.206014963687597,2.06666666666667,1191.4117028911098,52.09935278563838,1.4333333333333345,1165.1919296817002
2019-03-22 03:00:00,19.855409347015424,2.06666666666667,147.25715967394606,125.16927908943268,1.6666666666666685,67.01832230910323
2019-03-22 05:00:00,21.364711088814254,2.06666666666667,244.3656655147239,138.12745963714744,1.6000000000000016,50.19197524324063
2019-03-22 07:00:00,5.631267557482913,2.06666666666667,317.1137928664355,43.76767718453145,2.06666666666667,254.11858133830555
2019-03-22 11:00:00,5.340685105590709,1.7666666666666688,2461.9195487009174,56.022596945248,2.06666666666667,214.63878427111854
2019-03-22 13:00:00,7.106359364902095,1.6666666666666685,6886.388498379982,92.75298173105638,1.7333333333333354,153.06076380259572
2019-03-22 15:00:00,7.466505538425896,1.633333333333335,5970.752512667462,109.21251895651932,1.8666666666666691,154.00290690600022
2019-03-22 17:00:00,9.000000000000005,1.5333333333333348,5889.618963416315,129.95582778807707,2.06666666666667,169.3461339875828
2019-03-22 21:00:00,17.745611535733495,1.4333333333333345,3357.053755560714,87.63279536478169,2.0000000000000027,542.8515241356935
2019-03-22 23:00:00,17.745611535733495,1.5666666666666682,3773.317732132226,67.38769510245953,1.7333333333333354,530.5210461818165
2019-03-23 03:00:00,21.673050210403414,1.7333333333333354,1423.7610905226204,65.5662288799818,1.9666666666666694,390.43359780904404
2019-03-23 05:00:00,23.794408220327977,1.7333333333333354,1438.665409061972,77.82662260244965,1.933333333333336,222.8099330601518
2019-03-23 07:00:00,34.38023267174133,1.8333333333333357,1336.6761298947426,179.36331946441095,1.3000000000000007,67.83527657923358
2019-03-23 09:00:00,34.989636530795266,1.7333333333333354,1004.0006063026786,160.4989001394628,1.400000000000001,119.75774316647141
2019-03-23 11:00:00,37.64936106418925,1.5000000000000013,554.157715366621,142.07037648680858,1.3666666666666676,148.6686137697864
2019-03-23 13:00:00,37.95327551446088,1.633333333333335,388.35178543098357,156.693545872281,1.3666666666666676,158.98228518632357
2019-03-23 15:00:00,23.53443339278075,2.06666666666667,477.5196081275039,172.27270037815566,1.400000000000001,358.089275894524
2019-03-23 17:00:00,17.302594529126036,1.4333333333333345,4481.988434101949,125.26530696535043,1.7333333333333354,422.858323748741
2019-03-23 19:00:00,18.00754903778036,1.4333333333333345,6565.607954664116,155.314249608091,1.7666666666666688,248.14112511229888
2019-03-23 21:00:00,19.855409347015424,1.466666666666668,6269.616076525663,177.9473748157391,2.06666666666667,212.9136447485877
2019-03-23 23:00:00,21.05394036466873,1.466666666666668,5479.962138367178,256.5648597855886,2.06666666666667,123.16300756666374
2019-03-24 01:00:00,22.399252271057772,1.4333333333333345,4727.055237106857,198.79360980633646,1.8333333333333357,88.42105266414323
2019-03-24 05:00:00,18.543080248486348,1.9666666666666694,2058.3123254436014,254.16905313617934,1.466666666666668,7.053333727161362
2019-03-24 13:00:00,6.713821531431786,2.06666666666667,379.39076415737406,43.76767718453145,2.06666666666667,106.92105917185405
2019-03-24 15:00:00,6.148766167019382,2.06666666666667,478.42429089005896,43.76767718453145,2.06666666666667,133.9404564442579
2019-03-24 17:00:00,9.132846225878149,1.9000000000000026,1967.451096639656,93.58110760068334,2.06666666666667,99.7674018031743
2019-03-24 21:00:00,20.627652726708263,1.5333333333333348,3492.7060698254963,167.8148155454735,2.06666666666667,134.40181800942864
2019-03-25 01:00:00,27.598506808751175,1.466666666666668,2942.4264030810587,238.3579773334199,2.06666666666667,78.44338920166507
2019-03-25 05:00:00,37.95327551446088,1.3000000000000007,1296.2374110079097,52.09935278563838,2.06666666666667,617.2678120371137
2019-03-25 07:00:00,41.89765485387618,1.3666666666666676,1434.3336679120946,94.8336189640885,2.06666666666667,143.5480883669021
2019-03-25 09:00:00,28.63978419729039,2.06666666666667,2432.3263354733185,252.9795524442407,1.2333333333333338,6.62139016609066
2019-03-25 13:00:00,4.723267390337805,1.466666666666668,2268.9784045987685,43.76767718453145,2.06666666666667,426.2160325982246
2019-03-25 15:00:00,8.740076576719366,1.700000000000002,5091.097819051587,43.76767718453145,1.3333333333333341,333.85016776258124
2019-03-25 17:00:00,10.218661664773101,1.6000000000000016,4883.687968938187,86.40819077619261,2.06666666666667,231.05579894174517
2019-03-25 19:00:00,21.364711088814254,1.7333333333333354,1429.76833639982,154.58738532191117,1.3000000000000007,90.26246887185958
2019-03-25 23:00:00,17.745611535733495,1.5333333333333348,4365.65447232292,43.76767718453145,1.3000000000000007,716.8494666954773
2019-03-26 01:00:00,27.54228992670203,1.700000000000002,3780.403115865078,313.90553368925663,1.700000000000002,27.569467894400802
2019-03-26 03:00:00,32.364389886111866,1.6000000000000016,2923.4615654250047,52.09935278563838,1.2333333333333338,46.765935495111535
2019-03-26 05:00:00,34.00459840603052,1.5666666666666682,2410.382473544681,52.09935278563838,1.2666666666666673,285.08165488514186
2019-03-26 13:00:00,5.38908774538834,1.6666666666666685,3745.3600738633404,56.38519145454184,1.7666666666666688,212.01021697856774
2019-03-26 17:00:00,9.54326652099476,1.6000000000000016,7803.725958001071,43.76767718453145,1.633333333333335,334.19737080533827
2019-03-26 19:00:00,12.581938355734271,1.700000000000002,5179.461042499087,55.237272616875124,1.8000000000000023,380.440600985628
2019-03-26 21:00:00,13.219583698680236,1.933333333333336,2864.863682166207,62.468287398487654,1.5333333333333348,576.0570933254713
2019-03-26 23:00:00,17.30259452912607,1.6000000000000016,3781.2744488514213,52.09935278563838,1.3666666666666676,1141.6314175161317
2019-03-27 01:00:00,20.29051496381596,1.466666666666668,3000.0186314650305,53.05362402774642,1.3666666666666676,931.5549754490856
2019-03-27 03:00:00,27.141660245843465,1.633333333333335,3037.2496375169558,66.75842775793805,1.3333333333333341,480.41336955815126
2019-03-27 05:00:00,31.27170469267291,1.633333333333335,2464.671801339505,79.04003802673702,1.3000000000000007,317.9690381946671
2019-03-27 07:00:00,32.997792536169555,1.5666666666666682,1958.8550210471792,80.53712923690482,1.2666666666666673,379.6629428236379
2019-03-27 13:00:00,13.219583698680209,1.933333333333336,2036.0927617227383,52.09935278563838,1.633333333333335,429.8754349086488
2019-03-27 19:00:00,11.103365169874545,1.5666666666666682,2692.107376929971,49.67744817893114,1.5666666666666682,1857.5071343549052
2019-03-27 21:00:00,15.673672895755676,1.6000000000000016,2316.3747633560106,52.09935278563838,1.400000000000001,1645.5892839088428
2019-03-27 23:00:00,35.14399545418235,2.06666666666667,2149.6376196427236,58.09365364246147,1.2666666666666673,977.9648439164922
2019-03-28 01:00:00,47.80173394113634,2.0333333333333363,1581.8629305495529,64.77762991444673,1.2666666666666673,1248.5233216188994
2019-03-28 03:00:00,50.22429810974988,2.0333333333333363,1607.9741515966189,68.40269855773758,1.2333333333333338,974.5312984801315
2019-03-28 05:00:00,54.239041379482636,1.9666666666666694,1508.4131891175512,73.10996370469296,1.2333333333333338,937.5828922536645
2019-03-28 09:00:00,40.11745421604557,2.06666666666667,1650.0414927523957,75.77254606109133,1.2333333333333338,460.3915492366515
2019-03-28 11:00:00,10.677877338882375,2.06666666666667,1076.8211919745186,43.76767718453145,2.06666666666667,1671.9363477495033
2019-03-28 13:00:00,11.716231779801154,2.0000000000000027,2235.700318520309,54.054244194663404,1.6666666666666685,1349.756264269674
2019-03-28 15:00:00,14.754666304587484,1.9666666666666694,5570.247741908054,53.05362402774642,1.3666666666666676,1088.1368555211054
2019-03-28 17:00:00,17.30259452912607,1.7666666666666688,6473.255131039212,56.022596945248,1.3666666666666676,1369.6347619458863
